code,nombre,name
79950000,"Servicios de organización de exposiciones, ferias y congresos.","Exhibition, fair and congress organisation services."
79951000,Servicio de organización de seminarios.,Seminar organisation services.
79952000,Servicios de eventos.,Event services.
79952100,Servicios de organización de eventos culturales.,Cultural event organisation services.
79953000,Servicios de organización de festivales.,Festival organisation services.
79954000,Servicios de organización de fiestas.,Party organisation services.
79955000,Servicios de organización de desfiles de modas.,Fashion shows organisation services.
79956000,Servicios de organización de ferias y exposiciones.,Fair and exhibition organisation services.
79957000,Servicios de organización de subastas.,Auction organisation services.
79960000,Servicios de fotografía y servicios auxiliares.,Photographic and ancillary services.
79961000,Servicios de fotografía.,Photographic services.
79961100,Servicios de fotografía publicitaria.,Advertising photography services.
79961200,Servicios de fotografía aérea.,Aerial photography services.
79961300,Servicios especializados de fotografía.,Specialised photography services.
79961310,Servicios de fotografía de fondo de pozo.,Downhole photography services.
79961320,Servicios de fotografía submarina.,Underwater photography services.
79961330,Servicios de microfilmación.,Microfilming services.
79961340,Servicios de fotografía por rayos X.,X-ray photography services.
79961350,Servicios de fotografía de estudio.,Studio photography services.
79962000,Servicios de revelado fotográfico.,Photograph processing services.
79963000,"Servicios de restauración, copia y retocado de fotografías.","Photograph restoration, copying and retouching services."
79970000,Servicios de edición.,Publishing services.
79971000,Servicios de encuadernación y acabado de libros.,Bookbinding and finishing services.
79971100,Servicios de acabado de libros.,Book finishing services.
79971200,Servicios de encuadernación de libros.,Bookbinding services.
79972000,Servicios de edición de diccionarios lingüísticos.,Language dictionary publishing services.
79972100,Servicios de edición de diccionarios de lenguas regionales.,Regional language dictionary publishing services.
79980000,Servicios de suscripción.,Subscription services.
79990000,Servicios comerciales diversos.,Miscellaneous business-related services.
79991000,Servicios de control de existencias.,Stock-control services.
79992000,Servicios de recepción.,Reception services.
79993000,Servicios de gestión de edificios e instalaciones.,Building and facilities management services.
79993100,Servicios de gestión de instalaciones.,Facilities management services.
79994000,Servicios de administración de contratos.,Contract administration services.
79995000,Servicios de gestión de bibliotecas.,Library management services.
79995100,Servicios de archivado.,Archiving services.
79995200,Servicios de catalogación.,Cataloguing services.
79996000,Servicios de organización de empresas.,Business organisation services.
79996100,Gestión de registros.,Records management.
79997000,Servicios de viajes de negocios.,Business travel services.
79998000,Servicios de autocar.,Coaching services.
79999000,Servicios de escaneado y facturación.,Scanning and invoicing services.
79999100,Servicios de escaneado.,Scanning services.
79999200,Servicios de facturación.,Invoicing services.
80000000,Servicios de enseñanza y formación.,Education and training services.
80100000,Servicios de enseñanza primaria.,Primary education services.
80110000,Servicios de enseñanza preescolar.,Pre-school education services.
80200000,Servicios de enseñanza secundaria.,Secondary education services.
80210000,Servicios de enseñanza secundaria técnica y profesional.,Technical and vocational secondary education services.
80211000,Servicios de enseñanza secundaria técnica.,Technical secondary education services.
80212000,Servicios de enseñanza secundaria profesional.,Vocational secondary education services.
80300000,Servicios de enseñanza superior.,Higher education services.
80310000,Servicios de enseñanza para la juventud.,Youth education services.
80320000,Servicios de enseñanza médica.,Medical education services.
80330000,Servicios de enseñanza en temas de seguridad.,Safety education services.
80340000,Servicios de educación especial.,Special education services.
80400000,Servicios de enseñanza para adultos y otros servicios de enseñanza.,Adult and other education services.
80410000,Servicios escolares diversos.,Various school services.
80411000,Servicios de autoescuela.,Driving-school services.
80411100,Servicios para examen de conducir.,Driving-test services.
80411200,Clases de conducir.,Driving lessons.
80412000,Servicios de escuela de aviación.,Flying-school services.
80413000,Servicios de escuela de vela.,Sailing-school services.
80414000,Servicios de escuela de buceo.,Diving-school services.
80415000,Servicios de entrenamiento de esquí.,Ski-training services.
80420000,Servicios de aprendizaje electrónico.,E-learning services.
80430000,Servicios de enseñanza universitaria para adultos.,Adult-education services at university level.
80490000,Explotación de un centro educacional.,Operation of an educational centre.
80500000,Servicios de formación.,Training services.
80510000,Servicios de formación especializada.,Specialist training services.
80511000,Servicios de formación del personal.,Staff training services.
80512000,Servicios de adiestramiento de perros.,Dog training services.
80513000,Servicios de escuelas de hípica.,Horse riding school services.
80520000,Instalaciones para la formación.,Training facilities.
